@relation TEXTvsAUTHOR

@attribute title string
@attribute author string
@attribute date string
@attribute content string

@data
"Auxiliar enxerga sinais de ‘desânimo’ em Temer","Josias de Souza","29/05/2018","Em conversa telefônica com um congressista, na noite desta segunda-feira, auxiliar de Michel Temer disse ter detectado no presidente sinais de “desânimo”. Associou o desalento à longevidade do “caminhonaço”, que entra em seu nono dia. De acordo com o relato, o que mais “entristece” Temer é o efeito corrosivo que a paralisação dos caminhoneiros terá sobre o desempenho da economia em 2018. Impopular e enfraquecido, Temer vinha se escorando nos indicadores econômicos para se autovangloriar e enaltecer o seu governo.O congressista compartilhou o relato num jantar que ofereceu na noite passada a três colegas. Disse ter ficado preocupado com o que ouviu. Telefonara para o “amigo” do Planalto com o objetivo de pedir que o presidente fosse mais “enérgico” no trato com os caminhoneiros. Sob pena de se “desmoralizar” no Congresso. Em resposta, ouviu o relato sobre a fadiga de materiais que estaria enferrujando o entusiasmo de Michel Temer. ''Vai passar'', disse o auxiliar do presidente"
"Presidente eleito terá de governar já na transição","Josias de Souza","29/05/2018","Além dos reflexos econômicos, a crise dos caminhões deixará marcas políticas. O governo já havia entrado em colapso ético em maio de 2017, quando explodiu o grampo do Jaburu. Na crise atual, o que se convencionou chamar de gestão Temer viveu um apagão administrativo. No momento, Temer dispõe de uma equipe inepta, uma base congressual estilhaçada e uma autoridade que cabe numa caixa de fósforos. Tudo isso leva o mercado, a sociedade e os atores políticos a desligarem o presidente da tomada.Entre o colapso moral de maio de 2017 e o apagão de maio de 2018, o desgoverno de Temer operou em duas velocidades que podem ser consideradas insultuosas. Moralmente, foi ligeiro como um punguista. Gerencialmente, foi lento como uma lesma. A autoridade de Temer ruiu porque a sociedade tem a exata percepção de que honestidade e eficiência são como virgindade. Quem perdeu não recupera.A crise dos caminhões fez de Temer um presidente terminal. Ele não deixará a Presidência, terá alta. Sairia em 1º de janeiro de 2019. Mas, na prática, seu mandato será encurtado para 28 de outubro. Nesse dia, o brasileiro escolherá, em segundo turno, o próximo presidente da República. A realidade forçará o presidente eleito a iniciar o novo governo já na fase de transição. Temer, que se queixava de ser tratado por Dilma como um vice “decorativo”, permanecerá no Planalto até 1º janeiro como um vaso quebrado à espera de ser removido para o entulho da história."
"Ciro diz que as autoridades de São Paulo estabeleceram entendimento com PCC","Josias de Souza","29/05/2018","Ciro Gomes fez uma grave acusação ao governo paulista. “Em São Paulo, as autoridades estabeleceram um entendimento com o PCC. Simples assim”, declarou o presidenciável do PDT em entrevista ao programa Roda Viva, na noite desta segunda-feira.Inclui o Geraldo Alckmin nisso?, indagou um dos entrevistadores. E Ciro: “Não quero nomear porque não posso provar. Mas é flagrante que o PCC em São Paulo fez um acordo com as autoridades.” De que tipo? “Acordo de cessação de homicídios, por exemplo, para poder fazer o tráfico de drogas impunemente.”Abstendo-se de citar o nome de Alckmin, que deixou o governo paulista para disputar o Planalto pelo PSDB, Ciro também acusou a gestão tucana de maquiar estatísticas relacionadas à segurança pública. “São Paulo subnotifica os homicídios. Se você olhar nas estatísticas da segurança pública de São Paulo a quantidade de pessaos assassinadas que estão na categoria ‘morte suspeita’ vai passar de 100 mil.”Segundo Ciro, o tema só não vira notícia “porque a nossa imprensa é muito conivente.” O candidato fez essas observações num trecho da entrevista em que discorria sobre seus planos para a segurança pública. Instado a informar como faria para arrumar o setor em quatro, Ciro afirmou:“Quem disser que vai fazer milagre está mentindo.” Mas é possível fixar exemplos “na primeira hora”, disse Ciro. “A polícia, hoje, sabe exatamente quem são os chefes da banda.” Foi nesse ponto que Ciro injetou na conversa a acusação de que “autoridades” de São Paulo mantêm um pacto com o PCC, maior facção criminosa do país."
"Fraternidade!","Josias de Souza","29/05/2018","– Charge da Laerte,  via ."
"Reoneração da folha: Senado aprova urgência","Josias de Souza","28/05/2018","O plenário do Senado aprovou pedido de urgência para a tramitação da proposta de  da folha salarial das empresas. Com isso, o texto aprovado pela Câmara na semana passada pode ser votado pelos senadores diretamente no plenário, sem passar pelas comissões.Estima-se que a volta da tributação sobre a folha renderá ao governo até R$ 3 bilhões. A cifra, que vinha sendo cobiçada desde o ano passado, passou a ser vital depois que Michel Temer atendeu a reivindicações de caminhoneiros em greve, ao custo de pelo menos R$ 9,5 bilhões para o Tesouro Nacional.Mesmo com a arrecadação da tributação sobre a folha, haverá cortes no Orçamento e aumento de impostos,  o ministro Eduardo Guardia (Fazenda).O Planalto deseja expurgar da proposta aprovada na Câmara o artigo que zerou o PIS e a Cofins sobre o preço do diesel. Alega-se que a novidade custaria R$ 12,5 bilhões.O problema é que, se os senadores modificarem o texto, a proposta terá de ser devolvida à Câmara, que dará a palavra final.O governo deve pedir à sua infantaria no Senado que vote o projeto sem modificações. Temer se encarregaria de vetar o artigo indesejado."
"Convicção de Temer inspira apenas o ceticismo","Josias de Souza","28/05/2018","Michel Temer disse ter “absoluta convicção” de que a encrenca dos caminhoneiros estará resolvida até esta terça-feira. Pode ser. Mas quando o presidente fala em certeza, a plateia puxa logo o ceticismo —ou um ronco.“Tenho absoluta convicção de que, entre hoje e amanhã, todos nós, irmanados, e naturalmente aqueles que estão na chamada greve agora já recomendada pelos seus líderes como devendo cessar, tenho certeza que tudo isso trará muita tranquilidade.”A vantagem dos céticos é que eles podem brincar com a “convicção” de Temer como quem brinca de roleta russa, na certeza de que a confiança que o presidente manipula está completamente descarregada.Amigos e auxiliares de Temer devem rezar para que ele esteja certo. Do contrário, o presidente terá de modificar o modo como lê os jornais do dia. Começará pela sessão de empregos."
"Parente divulga carta para tentar abortar greve","Josias de Souza","28/05/2018","O presidente da Petrobras, Pedro Parente, divulgou nesta segunda-feira uma carta dirigida aos funcionários da estatal. A dois dias da deflagração da  que os petroleiros marcaram para quarta-feira, Parente anotou no texto que uma paralisação neste momento seria prejudicial aos consumidores, à estatal e à própria sociedade brasileira. Entre as reivindicações da Federação Única dos Petroleiros estão a demissão de Parente e a queda dos preços do gás e de todos os combustíveis, não apenas do diesel.Dirigindo-se aos funcionários da Petrobras como “caros colegas”, Parente pergunta na carta: “Como a Petrobras e a sua força de trabalho podem melhor ajudar o Brasil neste momento?” Ele mesmo respode: “Não acreditamos que seja com paralisações e com pressões para redução de nossos preços. Em nosso entendimento, isso teria justamente o efeito contrário: seria um retrocesso em direção ao aumento do endividamento, prejudicando os consumidores, a própria empresa, e, em última instância, a sociedade brasileira.”Num instante em que o governo de Michel Temer gasta as últimas energias do seu governo numa negociação para encerrar a greve dos caminhoneiros, Parente fez um apelo aos petroleiros: “Neste grave momento da vida nacional, convidamos todos a uma cuidadosa reflexão. […] E que tomem a sua decisão na direção do que acreditam melhor representar o interesse da sociedade e de nossa empresa”.Na carta, Parente saiu em defesa da atual política de preços da Petrobras. Sem citar Dilmar Rousseff, sob cuja Presidência a estatal represou reajustes, ele realçou que a prática de preços artificiais produz balanços deficitários e envenena os investimentos da companhia. “A opção de praticar preços abaixo da referência do mercado do petróleo aumentaria nosso endividamento, colocando em risco a realização dos investimentos que garantem o nosso futuro.”Parente presseguiu: “Não existe alternativa sem custos, preços desconectados da realidade do mercado significam que alguém está pagando a conta, e as leis do País estabelecem que não é a Petrobras.” Para oferecer diesel com desconto aos caminhoneiros, o governo torrará R$ 10 bilhões em verbas públicas.Abstendo-se de criticar o governo, Parente alfinetou a carga de tributos que puxa o preço dos combustíveis para cima: “Culpar a Petrobras pelos preços considerados altos nas bombas é ignorar a existência dos outros atores, responsáveis por dois terços do preço da gasolina e metade do preço do diesel. Eles também precisam colaborar com a solução”.A carta insinua que a manutenção da greve de quarta-feira conspira contra os interesses da Petrobras e do país. “Temos a convicção de que defender a nossa empresa é evitar qualquer ação que gere perdas para ela, por mais que, a princípio, pareça justificável. Se a Petrobras não tiver as condições necessárias para ser uma empresa saudável financeiramente, o nosso país também paga um preço na forma de redução dos investimentos, impactos negativos no emprego e em toda a nossa longa cadeia produtiva”.Também nesta segunda-feira, o ministro Eliseu Padilha (Casa Civil) informou que Michel Temer pediu a Pedro Parente que abrisse negociação com os petroleiros, para evitar a greve. A FUP, entidade sindical dos petroleiros, é filiada à CUT, braço sindical do PT.  Resta agora saber se a entidade reconhecerá como interlocutor um executivo cuja cabeça deseja levar à bandeja"
"Arquivado processo contra procurador de Curitiba","Josias de Souza","30/05/2018","O Conselho Nacional do Ministério Público (CNMP) enviou para o arquivo nesta terça-feira um processo disciplinar contra o procurador da Lava Jato Carlos Fernando dos Santos Lima. Ele estava na berlinda por ter reagido à insinuação de Michel Temer segundo a qual o ex-procurador-geral da República Rodrigo Janot recebera propina para denunciá-lo no escândalo da JBS. “Temer foi leviano, inconsequente e calunioso…”, escrevera Carlos Fernando no Facebook.O mérito do processo nem chegou a ser apreciado. Um dos conselheiros do CNMP, Silvio Amorim, apresentou uma “questão de ordem”: em casos que envolvem a liberdade de expressão, o julgamento de eventuais excessos de linguagem devem ser motivados por uma queixa do ofendido. E não havia nenhuma reclamação formal de Temer contra o procurador Carlos Fernando.Poderia o CNMP abrir um processo disciplinar contra o procurador se o próprio ofendido não representou contra ele? Levada a voto, essa questão preliminar produziu um empate: 7 votos a 7. Pelo regimento interno do CNMP, a abertura de processos disciplinares exige a concordância da maioria do plenário. Como houve empate, a coisa desceu para o arquivo.A acusação de indisciplina teve uma origem inusitada. Quem primeiro recorreu contra Carlos Fernando foi Lula. O ex-presidente petista se irritara porque o procurador havia escrito nas redes sociais que ele estava no topo de uma organização criminosa. A reclamação de Lula foi arquivada. Considerou-se que o procurador apenas exercitara seu direito à livre manifestação do pensamento.Lula não gostou. E recorreu. No recurso, anotou que Carlos Fernando criticara também Michel Temer. E o corregedor do CNMP, Orlando Rochadel Moreira, decidiu desarquivar o processo. Fez isso não para rever a decisão sobre Lula, mas para julgar a suposta indisciplina cometida pelo procurador ao criticar Temer.Criou-se uma situação inusitada: escrever que Lula está no ápice de uma gangue é tolerável para o CNMP. Mas apontar leviandades de Temer exigiria um enquadramento disciplinar. Lula, o reclamente original, está preso em Curitiba. Temer, o ofendido secundário, é protagonista de dois inquéritos por suspeita de corrupção. No momento, sua autoridade cabe numa caixa de fósforos.Nessa conjuntura, punir por indisciplina um procurador que exerce a liberdade de expressão como um direito, não como uma concessão das autoridades, seria um extraordinário retrocesso. Num instante em que um pedaço da sociedade brasileira pede a volta dos militares ao poder, o arquivamento de um processo com jeitão de censura anima e entristece. A decisão é animadora porque homenageia o bom senso. É triste porque a posição prevaleceu graças a num empate constrangedor, não a uma ampla maioria.Ficou entendido que 50% dos conselheiros CNMP têm arrepios só de ouvir falar em liberdade de expressão. Ou, por outra, metade do conselhão do Ministério Público é composta de gente que adoraria se ver livre da expressão alheia."
"Petroleiros ignoram a Justiça e deflagram greve","Josias de Souza","30/05/2018","Desafiando uma ordem judicial, a Federação Única dos Petroleiros (FUP) deflagrou no início da madrugada desta quarta-feira uma greve de três dias. Horas antes, o Tribunal Superior do Trabalho (TST) havia considerado  a paralisação nas instalações da Petrobras. A FUP recorrerá contra a decisão.O sindicalista José Maria Rangel, coordenador geral da FUP, deu de ombros para a proibição: “A Justiça do trabalho está agindo como a justiça do capital. Esse é o papel que ela tem cumprido ao longo dos últimos anos”, disse, numa reunião com movimentos sociais e sindicais na sede da CUT do Rio de Janeiro.A FUP abriu no seu site uma página para o acompanhamento '''' da adesão à greve. Em sua página no Facebook, a federação noticiou à 1h da madrugada: “Greve dos petroleiros começa por refinarias, terminais e plataformas.”O texto anotou: “A greve nacional dos petroleiros contra a política de preços de derivados da Petrobras começou aos primeiros minutos desta quarta-feira, 30, em diversas refinarias e terminais da empresa.”A ilegalidade da greve foi declarada pelo TST a pedido da Advocacia-Geral da União e da Petrobras. Coube à ministra Maria de Assis Calsing relatar o caso. Ela tachou a greve de “política”, proibindo-a. Foi à canela: “Beira o oportunismo a greve anunciada…” Fixou multa diária R$ 500 mil para a hipótese de descumprimento.José Maria Rangel, o mandachuva da FUP, admitiu que a greve dos petroleiros tem mesmo um DNA político. E ele não parece enxergar nenhum problema nisso. Avalia que, para fazer política basta respirar.“…A primeira coisa que os ministros do TST tinham que se perguntar é como que eles chegaram ao Tribunal”, disse o sindicalista. “Foi através de indicação política. O fim da Justiça do Trabalho, imposta pelo golpe, também é uma decisão política. O fato de Pedro Parente estar destruindo a Petrobrás é uma decisão política. Tudo em nossa vida gira em torno da política.”"
"Miudezas!","Josias de Souza","30/05/2018","– Via ."
"AGU cobra R$ 141 mi de empresas que descumpriram ordem de desobstruir vias","Josias de Souza","29/05/2018","A Advocacia-Geral da União encaminhou na noite desta terça-feira ao ministro Alexandre de Mores, do Supremo Tribunal Federal, uma relação de 96 transportadoras que descumpriram ordem judicial de desobstruir estradas durante a paralisação dos caminhoneiros. Foram multadas em R$ 141 milhões.As empresas descumpriram decisão liminar do próprio Moraes. Na última sexta-feira, o ministro determinara a liberação imediata das vias. E fixara a multa por descumprimento da ordem em R$ 100 mil por hora.A AGU informa no seu ofício que ofereceu aos infratores a opção de depositar voluntariamente o valor das multas. Do contrário, pede que o Supremo determine o bloqueio de contas e aplicações financeiras, além da penhora de bens em valor equivalente ao débito.Segundo a ministra Grace Mendonça, chefe da AGU, a petição enviada a Alexandre de Moraes contém “apenas o primeiro lote apurado com a lista de empresas que descumpriram a liminar e que, portanto, devem recolher o valor correspondente à penalidade.” Uma segunda lista de infratores será repassada ao Supremo ainda nesta semana.As multas foram aplicadas sobretudo pela Polícia Rodoviária Federal e pela Força Nacional de Segurança. São salgadas. Variam de R$ 400 mil a R$ 9,2 milhões. A AGU anotou em sua que a localização geográfica dos infratores revela um “ânimo geral de contrariedade ao comando judicial, exemplificado pela persistência difusa do movimento de obstrução em rodovias de diversas unidades federativas”.Desde domingo, quando o governo fechou um segundo acordo com os caminhoneiros, registraram-se flagrantes de desobediência nas cidades de Xanxerê (SC), Barra Mansa (RJ), Embu (SP), Taboão da Serra (SP), Balneário Camboriú (SC), Seropédica (RJ), Duque de Caxias (RJ), Uberlândia (MG), Candeias do Jamari (RO), Parnamirim (RN), Macaíba (RN) e Marabá (PA).Além das placas dos veículos multados, a AGU repassou à Suprema Corte o CNPJ das transportadoras e os valores individualizados das infrações. Vai abaixo a lista com os nomes das transportadoras. Foi extraída da petição que se encontra no Supremo."
"TST declara ilegalidade da greve dos petroleiros","Josias de Souza","29/05/2018","A pedido da Advocacia-Geral da União e da Petrobras, o Tribunal Superior do Trabalho declarou ilegal a greve de 72 horas que os petroleiros convocaram para esta quarta-feira. Relatora do recurso, a ministra Maria de Assis Calsing estipulou multa diária de R$ 500 mil para a entidade sindical que descumprir a decisão. A greve foi convocada pela Federação Única dos Petroleiros (FUP), filiada à CUT.O recurso contra a greve foi protocolado na tarde desta terça-feira no TST. O documento sustentou que a greve tem caráter “político-ideológica”. Anotou que não há pendências trabalhistas entre a Petrobras e os petroleiros. Ao contrário, o último acordo coletivo assinado entre as partes tem validade até 2019.Entre as reivindicações dos petroleiros está a demissão de Pedro Parente, presidente da Petrobras. Algo que, na opinião do governo, reforça o caráter político da greve. Mais cedo, a federação dos petroleiros  a paralisação.A ministra Maria Calsing anotou em sua decisão: “…Não há pauta de reivindicações que trate das condições de trabalho dos empregados da Petrobras, até porque não se vislumbra a proximidade da data-base da categoria. Há notícia, inclusive, que se encontra vigente acordo coletivo de trabalho celebrado entre os atores sociais até 2019.”A ministra prosseguiu: “O que se vê, do que foi trazido a estes autos, ao revés, é uma pauta de cunho essencialmente político e de forte ingerência não apenas no poder diretivo da Petrobras, como em ações próprias de políticas públicas, que afetam todo o país e cuja solução não pode ser resolvida por pressão de uma categoria profissional.”A relatora comparou a greve dos petroleiros à paralisação dos caminhoneiros: “Não há dúvida que a greve é realizada para incomodar. Quanto maior o impacto do movimento na sociedade, maior a probabilidade de êxito da greve, dado o poder de barganha dos envolvidos, a exemplo do movimento deflagrado pelos caminhoneiros e cujos efeitos deletérios ainda se ressente fortemente o país.”Para a ministra, falta “sensibilidade” à corporação dos petroleiros. Tachou o movimento de oportunista: “É potencialmente grave o dano que eventual greve da categoria dos petroleiros irá causar à população brasileira, por resultar na continuidade dos efeitos danosos causados com a paralisação dos caminhoneiros. Beira o oportunismo a greve anunciada, cuja deflagração não se reveste de proporcionalidade do que poderia, em tese, ser alcançado com a pauta perseguida e o sacrifício da sociedade para a consecução dos propósitos levantados.”A ministra decidiu, “diante do caráter aparentemente abusivo da greve e dos graves danos que dela podem advir, determinar aos suscitados [petroleiros] que se abstenham de paralisar suas atividades no âmbito da Petrobras e de suas subsidiárias, nos dias 30 e 31 de maio e 1º de junho de 2018 e de impedir o livre trânsito de bens e pessoas, sob pena de multa diária, no importe de R$500 mil, a incidir no caso de descumprimento de cada uma das medidas ora determinadas.”"
"Ódio aos políticos provoca febre intervencionista","Josias de Souza","29/05/2018","A cena se repete desde junho de 2013, quando o ronco do asfalto foi ornamentado com cartazes pedindo a volta dos militares. O apelo à intervenção militar surge nas mais variadas manifestações públicas —de festas de formatura a protestos de supostos caminhoneiros. É como se parte dos brasileiros tivesse contraído uma febre causada pela picada do mosquito transmissor da insensatez.Uma greve de caminhoneiros que começa sob a sombra dos empresários e termina com pedidos de intervenção militar não era greve no começo e deixou de ser de caminhoneiros no final. Era um locaute —greve de patrões. Considerando-se o que sobrou nas ruas, virou um cortejo de desordeiros.Intervenção militar é um outro nome para golpe militar. Como ninguém gosta da pecha de golpista, recorre-se ao eufemismo. Vale recordar que o último golpe do gênero, de 1964, durou 21 anos. Chegou sob aplausos dos civis. Deu em tortura, censura e atraso institucional.Por sorte, muitos querem a volta dos militares, menos a cúpula militar. Pode-se odiar os políticos e a roubalheira. Mas falar em intervenção militar às vésperas de uma eleição é como tomar veneno tendo a vacina ao alcance do dedo. Coisa de lunático."
"Tribunal ‘condena’ erário a pagar staff para Lula","Josias de Souza","29/05/2018","O desembargador André Nabarrete Neto, do Tribunal Regional Federal da 3ª Região (TRF-3), restabeleceu nesta terça-feira o “direito” de Lula de manter carros e assessores bancados pelo Tesouro Nacional mesmo enquanto estiver preso. Isso inclui dois veículos oficiais com motoristas, quatro seguranças e dois assessores de nível superior. Os benefícios haviam sido suspensos por ordem do juiz federal Haroldo Nader, da 6ª Vara Federal de Campinas.O magistrado do TRF-3 atendeu a um pedido da defesa de Lula. Em seu despacho, ele escreveu que “a simples leitura dos dispositivos [legais] mencionados evidencia que aos ex-presidentes da República são conferidos direitos e prerrogativas (e não benesses) decorrentes do exercício do mais alto cargo da República e que não encontram nenhuma limitação legal, o que obsta o seu afastamento pelo Poder Judiciário, sob pena de violação ao princípio da separação dos poderes, eis que haveria evidente invasão da competência legislativa”.O juiz de Campinas havia cancelado os benefícios de Lula sob o argumento de que, preso em Curitiba, sob custódia permanente da Polícia Federal, o ex-presidente dispõe de mais segurança do que se estivesse em liberdade, sob proteção dos dois garda-costas que costumavam acompanhá-lo. O magistrado considerou também ''absolutamente desnecessária a disponibilidade de dois veículos, com motoristas, a quem tem direito de locomoção restrito ao prédio público'' da PF.De resto, ao julgar uma ação popular contra Lula, o juiz escreveu em seu despacho que não há “justificativa razoável” para manter “assessores gerais a quem está detido, apartado dos afazeres normais, atividade política, profissional e até mesmo social.” E mandou interromper os “atos lesivos ao patrimônio público.”No recurso, os advogados de Lula alegaram que o corte dos carros e do staff “colocaria em risco a dignidade e a própria subsistência” do ex-presidente, pois ele seria privado, “no mais difícil momento de sua vida, […] de receber o auxílio de pessoas que com ele convivem de longa data e que conhecem suas necessidades pessoais.”A defesa de Lula argumentou também que, mesmo preso, o seu cliente “necessita do auxílio dos assessores que a lei lhe assegura.” Sustentou, de resto, que os assessores “precisam dos veículos para cumprir tal função.”Ainda de acordo com a defesa, Lula precisa “de medicamentos, roupas e outros itens necessários à sua dignidade e subsistência.” Nessa versão, os auxiliares bancados com verbas do contribuinte seriam “imprescindíveis” para que o presidiário “possa receber e ter acesso a esses itens.” Alegou-se que os assessores também pagam as contas de Lula e cuidam da manutenção do seu acervo de ex-presidsente da República. Um acervo que “integra o patrimônio cultural brasileiro”.O desembargador do TRF-3 comprou toda a argumentação da defesa. Anotou em seu despacho que a legislação garante aos ex-presidentes “não apenas a segurança pessoal, como também o apoio pessoal e a segurança patrimonial, de maneira que os servidores de sua confiança são necessários para a manutenção de sua dignidade e subsistêncioa (fornecimento de medicamentos, roupas e outros aspectos pessoais), assim como do patrôminio cultural do país.”O doutor Nabarrete Neto prosseguiu: “Os dois veículos oficiais, com os respectivos motoristas, servem de instrumento material para a consecução dessas finalidades pelos servidores.” Para o desembargador, não há “desvio de finalidade”. Ele também avalia que “não se sustenta o argumento de custo desnecessário ao erário.” Por fim, o magistrado acha que o encarceramento de Lula “não é fundamento para afastar direitos e prerrogativas consagradas em lei a todos os ex-presidentes da República.”Não há no recurso formulado pelos advogados de Lula nem no despacho do desembargador qualquer detalhamento sobre a divisão de tarefas entre os oito assessores cedidos a Lula. Quem lê os documementos fica sem saber se os dois motoristas e os carros oficiais foram deslocados para Curitiba. Não há comprovação de que os servidores tenham sido acionados para suprir a alegada demanda de Lula por “medicamentos, roupas e outros itens.” Além da assistência diuturna da PF, o preso recebe visitas periódicas de familiares e advogados.Condenado a pagar os salários dos assessores, a manutenção e a gasolina dos carros, o contribuinte brasileiro não tem a mais remota ideia do volume de trabalho e da carga horária dos dos assessores supostamente dedicados a zelar pelo acervo do ex-presidente. De resto, não há vestígio de explicação sobre as atividades dos quatro guarda-costas. Ninguém sabe o que fazem eles desde 7 de abril, quando Lula se entregou à Polícia Federal.Os defensores de Lula limitam-se a argumentar que a legislação que rege o provimento dos benefícios não prevê o cancelamento em caso de prisão. O desembargador do TRF-3 concordou. Natural. Nunca na história desse país os legisladores imaginaram que um presidente da República seria condenado a 12 anos e um mês de cadeia por corrupção passiva e lavagem de dinheiro."
"AGU recorre ao TST contra greve de petroleiros","Josias de Souza","29/05/2018","A Advocacia-Geral da União e a Petrobras recorreram ao Tribunal Superior do Trabalho contra a  de 72 horas que os petroleiros marcaram para esta quarta-feira. A petição anota que a greve é “política”. Informa que, se for mantida, produzirá prejuízo diário de R$ 349 milhões. E pede ao tribunal a concessão de uma liminar que impeça a paralisação, com a fixação de multa diária de R$ 10 milhões para os sindicatos que desrespeitarem a ordem judicial.O texto da ação realça que a Petrobras é a maior produtora e distribuidora de combustíveis do país. E acrescenta: “A redução da produção ou a sua completa paralisação geram prejuízos gravíssimos à sociedade, tendo em vista o potencial para prejudicar o abastecimento do mercado interno de gás natural, petróleo e seus derivados”. A petição menciona a paralisação dos caminhoneiros, que já submete a sociedade ao desabastecimento de combustíveis, remédios e alimentos.“O direito de greve de uma categoria não pode se sobrepor aos direitos fundamentais de toda a coletividade”, disse a ministra Grace Mendonça, advogada-geral da União. “A sociedade brasileira não pode ser penalizada com a ausência de serviços essenciais por causa de uma greve que não respeita as exigências legais”.A lei 7.783/89, que regulamenta o direito de greve, prevê que a paralisação de trabalhadores de serviços essenciais deve ser precedida de várias providências. Por exemplo: antes de cruzar os braços, os petroleiros teriam de pleitear a abertura de uma negociação com a Petrobras. Precisariam também comunicar previamente à estatal sobre a greve, anexando cópia da ata da assembleia em que a paralisação foi decidida. Segundo a AGU e a Petrobras, nenhuma dessas exigências foi observada.A ação informa ao TST que não há pendências trabalhistas entre a Petrobras e os petroleiros, pois o acordo coletivo celebrado entre a estatal e a corporação tem validade até 2019. Algo que reforça, na opinião do governo, o caráter político da greve, cuja pauta de reivindicações inclui a demissão de Pedro Parente, presidente da Petrboras. A Federação Única dos Petroleiros, que convocou a paralisação, é filiada à CUT."
"Temer desligou-se perigosamente da realidade","Josias de Souza","29/05/2018","Michel Temer trabalha com uma verdade paralela. Diz o que lhe convém, mesmo que os fatos o desmintam. Nesta terça-feira, porém, . Discursando para investidores estrangeiros, o presidente disse: “Atingimos esse que era o nosso objetivo número um: recolocar o Brasil nos trilhos.” A metáfora ferroviária, utilizada num instante em que os caminhoneiros empurraram o governo para o acostamento, desrespeita a inteligência alheia. Temer ainda não notou. Mas foi arrastado para uma situação dramática. Trafega a poucos milímetros do desfiladeiro.Para Temer, seu governo enfrenta “dificuldades naturais em um processo de desenvolvimento sustentado.” Mas tudo continua bem porque “temos um projeto” reformista. Nenhuma palavra franca e direta sobre o  que transtorna o país há nove dias. O orador não pronunciou palavras como “caminhão” ou “pararalisação”. Sobre a encrenca que monopoliza o noticiário, fez apenas referências indiretas e autoelogios. Temer é o negociador mais habilidoso que Temer já conheceu“Aqueles que rejeitam o diálogo e tentam parar o Brasil, nós exercemos autoridade para preservar a ordem e os direitos da população”, disse Temer, para espanto de um país que, semiparalisado, enxerga o vácuo na cadeira presidencial. “Antes disso, o diálogo é fundamental para o exercício do que a constituição determina. Ou seja, a democracia plena no nosso país.”Temer teve a oportunidade de dialogar com os caminhoneiros e o baronato do setor de transporte de cargas. Desde outubro de 2017, negligenciou três avisos que chegaram ao Planalto por escrito. Deu-se, então, o bloqueio sem precedentes de estradas, num movimento que sequestrou a paz dos brasileiros. Zonzo, Temer pagou o resgate com um pacote 100% feito de déficit público.Embora esteja imprensado contra a parede, o presidente acha que é protagonista de um processo de negociação. Com a credibilidade rente ao piso, ele se considera um portento. Para Temer, o único problema existente no país é a cegueira alheia: “Alguns confundem —quero dizer isso em letras garrafais— a vocação para o diálogo com eventual leniência política ou fraqueza política. Na verdade, é o contrário. O diálogo é a essência da boa política e da democracia, é, aliás, a sua fortaleza.”O problema de políticos habituados a operar com a meia-verdade é que, nos momentos mais críticos, eles privilegiam sempre a metade que é mentirosa. Quando não sabe o que dizer, Temer recorre à empulhação. O truque perdeu a serventia. O inquilino do Planalto deveria firmar consigo mesmo um pacto básico: o de não dizer asneiras. O silêncio não resolve o problema. Mas evita que a plateia fique chocada com a constatação de que o presidente da República desligou-se perigosamente da realidade."
